SYJ207+1.017.p,0.01159,CounterSatisfiable
SYJ207+1.018.p,0.01161,CounterSatisfiable
SYJ207+1.019.p,0.01159,CounterSatisfiable
SYJ207+1.020.p,0.01171,CounterSatisfiable
SYJ208+1.001.p,0.01138,CounterSatisfiable
SYJ208+1.002.p,0.01155,CounterSatisfiable
SYJ208+1.003.p,0.01150,CounterSatisfiable
SYJ208+1.004.p,0.01146,CounterSatisfiable
SYJ208+1.005.p,0.01144,CounterSatisfiable
SYJ208+1.006.p,0.01143,CounterSatisfiable
SYJ208+1.007.p,0.01155,CounterSatisfiable
SYJ208+1.008.p,0.01157,CounterSatisfiable
SYJ208+1.009.p,0.01158,CounterSatisfiable
SYJ208+1.010.p,0.02179,CounterSatisfiable
SYJ208+1.011.p,0.02173,CounterSatisfiable
SYJ208+1.012.p,0.02197,CounterSatisfiable
SYJ208+1.013.p,0.03213,CounterSatisfiable
SYJ208+1.014.p,0.04245,CounterSatisfiable
SYJ208+1.015.p,0.05237,CounterSatisfiable
SYJ208+1.016.p,0.06259,CounterSatisfiable
SYJ208+1.017.p,0.07300,CounterSatisfiable
SYJ208+1.018.p,0.09297,CounterSatisfiable
SYJ208+1.019.p,0.12303,CounterSatisfiable
SYJ208+1.020.p,0.12373,CounterSatisfiable
SYJ209+1.001.p,0.01154,CounterSatisfiable
SYJ209+1.002.p,0.01147,CounterSatisfiable
SYJ209+1.003.p,0.01144,CounterSatisfiable
SYJ209+1.004.p,0.01143,CounterSatisfiable
SYJ209+1.005.p,0.02157,CounterSatisfiable
SYJ209+1.006.p,0.07161,CounterSatisfiable
SYJ209+1.007.p,0.53161,CounterSatisfiable
SYJ209+1.008.p,4.92158,CounterSatisfiable
SYJ209+1.009.p,51.27201,CounterSatisfiable
SYJ209+1.010.p,-,Timeout
SYJ209+1.011.p,-,Timeout
SYJ209+1.012.p,-,Timeout
SYJ209+1.013.p,-,Timeout
SYJ209+1.014.p,-,Timeout
SYJ209+1.015.p,-,Timeout
SYJ209+1.016.p,-,Timeout
SYJ209+1.017.p,-,Timeout
SYJ209+1.018.p,-,Timeout
SYJ209+1.019.p,-,Timeout
SYJ209+1.020.p,-,Timeout
SYJ210+1.001.p,0.01134,CounterSatisfiable
SYJ210+1.002.p,0.01128,CounterSatisfiable
SYJ210+1.003.p,0.01138,CounterSatisfiable
SYJ210+1.004.p,0.01139,CounterSatisfiable
SYJ210+1.005.p,0.01128,CounterSatisfiable
SYJ210+1.006.p,0.01136,CounterSatisfiable
SYJ210+1.007.p,0.01148,CounterSatisfiable
SYJ210+1.008.p,0.01145,CounterSatisfiable
SYJ210+1.009.p,0.01144,CounterSatisfiable
SYJ210+1.010.p,0.01140,CounterSatisfiable
SYJ210+1.011.p,0.02149,CounterSatisfiable
SYJ210+1.012.p,0.03168,CounterSatisfiable
SYJ210+1.013.p,0.06165,CounterSatisfiable
SYJ210+1.014.p,0.11150,CounterSatisfiable
SYJ210+1.015.p,0.22178,CounterSatisfiable
SYJ210+1.016.p,0.46157,CounterSatisfiable
SYJ210+1.017.p,0.95188,CounterSatisfiable
SYJ210+1.018.p,1.98189,CounterSatisfiable
SYJ210+1.019.p,4.12171,CounterSatisfiable
SYJ210+1.020.p,8.56181,CounterSatisfiable
SYJ211+1.001.p,0.01130,CounterSatisfiable
SYJ211+1.002.p,0.01155,CounterSatisfiable
SYJ211+1.003.p,0.01146,CounterSatisfiable
SYJ211+1.004.p,0.01149,CounterSatisfiable
SYJ211+1.005.p,0.02150,CounterSatisfiable
SYJ211+1.006.p,0.04155,CounterSatisfiable
SYJ211+1.007.p,0.11153,CounterSatisfiable
SYJ211+1.008.p,0.32152,CounterSatisfiable
SYJ211+1.009.p,0.98159,CounterSatisfiable
SYJ211+1.010.p,3.06159,CounterSatisfiable
SYJ211+1.011.p,9.72165,CounterSatisfiable
SYJ211+1.012.p,31.08211,CounterSatisfiable
SYJ211+1.013.p,-,Timeout
SYJ211+1.014.p,-,Timeout
SYJ211+1.015.p,-,Timeout
SYJ211+1.016.p,-,Timeout
SYJ211+1.017.p,-,Timeout
SYJ211+1.018.p,-,Timeout
SYJ211+1.019.p,-,Timeout
SYJ211+1.020.p,-,Timeout
SYJ212+1.001.p,0.01133,CounterSatisfiable
SYJ212+1.002.p,0.01151,CounterSatisfiable
SYJ212+1.003.p,0.01142,CounterSatisfiable
SYJ212+1.004.p,0.01137,CounterSatisfiable
SYJ212+1.005.p,0.01138,CounterSatisfiable
SYJ212+1.006.p,0.01150,CounterSatisfiable
SYJ212+1.007.p,0.02155,CounterSatisfiable
SYJ212+1.008.p,0.06157,CounterSatisfiable
SYJ212+1.009.p,0.24154,CounterSatisfiable
SYJ212+1.010.p,1.26168,CounterSatisfiable
SYJ212+1.011.p,6.93179,CounterSatisfiable
SYJ212+1.012.p,39.97172,CounterSatisfiable
SYJ212+1.013.p,-,Timeout
SYJ212+1.014.p,-,Timeout
SYJ212+1.015.p,-,Timeout
SYJ212+1.016.p,-,Timeout
SYJ212+1.017.p,-,Timeout
SYJ212+1.018.p,-,Timeout
SYJ212+1.019.p,-,Timeout
SYJ212+1.020.p,-,Timeout
SYN001+1.p,0.01144,CounterSatisfiable
SYN007+1.014.p,-,Timeout
SYN040+1.p,0.01159,CounterSatisfiable
SYN041+1.p,0.01155,Theorem
SYN044+1.p,0.01145,Theorem
SYN045+1.p,0.01126,Theorem
SYN046+1.p,0.01139,CounterSatisfiable
SYN047+1.p,0.01135,CounterSatisfiable
SYN387+1.p,0.01139,CounterSatisfiable
SYN388+1.p,0.01138,CounterSatisfiable
SYN389+1.p,0.01152,CounterSatisfiable
SYN390+1.p,0.01134,Theorem
SYN391+1.p,0.01155,Theorem
SYN392+1.p,0.01131,CounterSatisfiable
SYN393+1.p,0.01144,CounterSatisfiable
SYN416+1.p,0.01145,CounterSatisfiable
SYN915+1.p,0.01137,Theorem
SYN916+1.p,0.01137,CounterSatisfiable
SYN977+1.p,0.01127,CounterSatisfiable
SYN978+1.p,0.01165,Theorem
