SYJ210+1.009.p,-,timeout
SYJ210+1.010.p,-,timeout
SYJ210+1.011.p,-,timeout
SYJ210+1.012.p,-,timeout
SYJ210+1.013.p,-,timeout
SYJ210+1.014.p,-,timeout
SYJ210+1.015.p,-,timeout
SYJ210+1.016.p,-,timeout
SYJ210+1.017.p,-,timeout
SYJ210+1.018.p,-,timeout
SYJ210+1.019.p,-,timeout
SYJ210+1.020.p,-,timeout
SYJ211+1.001.p,3.13162,CounterSatisfiable
SYJ211+1.002.p,-,timeout
SYJ211+1.003.p,-,timeout
SYJ211+1.004.p,-,timeout
SYJ211+1.005.p,-,timeout
SYJ211+1.006.p,-,timeout
SYJ211+1.007.p,-,timeout
SYJ211+1.008.p,-,timeout
SYJ211+1.009.p,-,timeout
SYJ211+1.010.p,-,timeout
SYJ211+1.011.p,-,timeout
SYJ211+1.012.p,-,timeout
SYJ211+1.013.p,-,timeout
SYJ211+1.014.p,-,timeout
SYJ211+1.015.p,-,timeout
SYJ211+1.016.p,-,timeout
SYJ211+1.017.p,-,timeout
SYJ211+1.018.p,-,timeout
SYJ211+1.019.p,-,timeout
SYJ211+1.020.p,-,timeout
SYJ212+1.001.p,0.01142,CounterSatisfiable
SYJ212+1.002.p,0.01136,CounterSatisfiable
SYJ212+1.003.p,0.01165,CounterSatisfiable
SYJ212+1.004.p,0.08180,CounterSatisfiable
SYJ212+1.005.p,19.75179,CounterSatisfiable
SYJ212+1.006.p,-,timeout
SYJ212+1.007.p,-,timeout
SYJ212+1.008.p,-,timeout
SYJ212+1.009.p,-,timeout
SYJ212+1.010.p,-,timeout
SYJ212+1.011.p,-,timeout
SYJ212+1.012.p,-,timeout
SYJ212+1.013.p,-,timeout
SYJ212+1.014.p,-,timeout
SYJ212+1.015.p,-,timeout
SYJ212+1.016.p,-,timeout
SYJ212+1.017.p,-,timeout
SYJ212+1.018.p,-,timeout
SYJ212+1.019.p,-,timeout
SYJ212+1.020.p,-,timeout
SYN001+1.p,0.01166,CounterSatisfiable
SYN007+1.014.p,-,timeout
SYN040+1.p,0.01160,CounterSatisfiable
SYN041+1.p,0.01143,Theorem
SYN044+1.p,0.01157,Theorem
SYN045+1.p,0.01151,Theorem
SYN046+1.p,0.01154,CounterSatisfiable
SYN047+1.p,0.01153,CounterSatisfiable
SYN387+1.p,0.01141,CounterSatisfiable
SYN388+1.p,0.01147,CounterSatisfiable
SYN389+1.p,0.01157,CounterSatisfiable
SYN390+1.p,0.01157,Theorem
SYN391+1.p,0.01140,Theorem
SYN392+1.p,0.01152,CounterSatisfiable
SYN393+1.p,0.01145,CounterSatisfiable
SYN416+1.p,0.01135,Theorem
SYN915+1.p,0.01143,Theorem
SYN916+1.p,0.01145,CounterSatisfiable
SYN977+1.p,0.01140,CounterSatisfiable
SYN978+1.p,0.01137,Theorem
